Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
P.A. Bolzano,2020-08-05 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,108,116,-2,5,2337,292,2745.0,0.0,2745,109465,56638.0,,,,,,,,,,
P.A. Trento,2020-08-05 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,76,79,-9,1,4500,405,3397.0,1587.0,4984,157412,73665.0,,,,,,,,,,
Piemonte,2020-08-05 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,94,4,98,682,780,-18,21,26826,4134,25113.0,6627.0,31740,510732,311770.0,,,,,,,,,,
Puglia,2020-08-05 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,24,0,24,128,152,21,23,3973,553,1919.0,2759.0,4678,249211,171932.0,,,,,,,,,,
Sardegna,2020-08-05 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,48,53,8,9,1240,134,1374.0,53.0,1427,109882,93176.0,,,,,,,,,,
Sicilia,2020-08-05 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,34,4,38,276,314,21,21,2741,284,2840.0,499.0,3339,286665,223645.0,,,,,,,,,,
Toscana,2020-08-05 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,18,0,18,397,415,10,11,8978,1137,10282.0,248.0,10530,438634,289710.0,,,,,,,,,,
Umbria,2020-08-05 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,24,30,1,2,1369,80,1452.0,27.0,1479,124855,80145.0,,,,,,,,,,
Valle d'Aosta,2020-08-05 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,11,12,-1,0,1051,146,1091.0,118.0,1209,21983,15855.0,,,,,,,,,,
Veneto,2020-08-05 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,33,6,39,1028,1067,2,41,17150,2077,19465.0,829.0,20294,1269850,496893.0,,,,,,,,,,
Abruzzo,2020-08-06 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,20,1,21,132,153,13,15,2810,472,3149.0,286.0,3435,133345,86980.0,,,,,,,,,,
Basilicata,2020-08-06 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,51,53,0,0,373,28,402.0,52.0,454,48573,47783.0,,,,,,,,,,
Calabria,2020-08-06 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,7,1,8,83,91,-10,2,1088,97,1159.0,117.0,1276,125393,123359.0,,,,,,,,,,
Campania,2020-08-06 23:59:00,ITA,15,Campania,40.83956555,14.25084984,20,1,21,364,385,-9,5,4212,438,4957.0,78.0,5035,343950,179583.0,,,,,,,,,,
Emilia-Romagna,2020-08-06 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,78,4,82,1570,1652,43,58,24011,4291,28454.0,1500.0,29954,704622,423543.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-06 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,2,13,140,153,6,7,2933,346,3404.0,28.0,3432,263885,129283.0,,,,,,,,,,
Lazio,2020-08-06 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,185,8,193,800,993,10,18,6886,865,6223.0,2521.0,8744,433176,355838.0,,,,,,,,,,
Liguria,2020-08-06 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,20,0,20,190,210,3,13,8485,1568,8443.0,1820.0,10263,196917,105218.0,,,,,,,,,,
Lombardia,2020-08-06 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,168,11,179,5549,5728,-95,118,74080,16829,89887.0,6750.0,96637,1344362,808787.0,,,,,,,,,,
Marche,2020-08-06 23:59:00,ITA,11,Marche,43.61675973,13.5188753,16,0,16,125,141,4,9,5786,987,6911.0,3.0,6914,172676,103309.0,,,,,,,,,,
Molise,2020-08-06 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,33,34,0,0,421,23,475.0,3.0,478,28685,27530.0,,,,,,,,,,
P.A. Bolzano,2020-08-06 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,116,124,8,12,2341,292,2757.0,0.0,2757,110703,57346.0,,,,,,,,,,
P.A. Trento,2020-08-06 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,3,0,3,77,80,1,4,4503,405,3397.0,1591.0,4988,158888,74061.0,,,,,,,,,,
Piemonte,2020-08-06 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,90,4,94,684,778,-2,22,26849,4135,25058.0,6704.0,31762,513925,313748.0,,,,,,,,,,
Puglia,2020-08-06 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,24,0,24,134,158,6,7,3974,553,1892.0,2793.0,4685,251470,173426.0,,,,,,,,,,
Sardegna,2020-08-06 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,48,55,2,3,1241,134,1374.0,56.0,1430,110821,93975.0,,,,,,,,,,
Sicilia,2020-08-06 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,37,4,41,301,342,28,30,2743,284,2853.0,516.0,3369,289460,225491.0,,,,,,,,,,
Toscana,2020-08-06 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,20,0,20,405,425,10,17,8985,1137,10287.0,260.0,10547,441676,291429.0,,,,,,,,,,
Umbria,2020-08-06 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,21,29,-1,3,1373,80,1455.0,27.0,1482,125769,80599.0,,,,,,,,,,
Valle d'Aosta,2020-08-06 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,12,13,1,1,1051,146,1092.0,118.0,1210,22165,15940.0,,,,,,,,,,
Veneto,2020-08-06 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,36,6,42,1055,1097,30,58,17178,2077,19484.0,868.0,20352,1279252,499706.0,,,,,,,,,,
Abruzzo,2020-08-07 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,22,1,23,167,190,37,39,2812,472,3178.0,296.0,3474,134268,87440.0,,,,,,,,,,
Basilicata,2020-08-07 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,72,74,21,21,373,28,402.0,73.0,475,48882,48092.0,,,,,,,,,,
Calabria,2020-08-07 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,7,1,8,89,97,6,7,1089,97,1159.0,124.0,1283,126434,124400.0,,,,,,,,,,
Campania,2020-08-07 23:59:00,ITA,15,Campania,40.83956555,14.25084984,32,2,34,338,372,-13,15,4240,438,4968.0,82.0,5050,345975,180679.0,,,,,,,,,,
Emilia-Romagna,2020-08-07 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,79,4,83,1592,1675,23,54,24041,4292,28476.0,1532.0,30008,714133,429300.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-07 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,3,16,139,155,2,4,2935,346,3407.0,29.0,3436,266031,129930.0,,,,,,,,,,
Lazio,2020-08-07 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,184,8,192,816,1008,15,20,6891,865,6231.0,2533.0,8764,435517,357556.0,,,,,,,,,,
Liguria,2020-08-07 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,22,1,23,193,216,6,9,8488,1568,8445.0,1827.0,10272,198244,105914.0,,,,,,,,,,
Lombardia,2020-08-07 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,170,9,179,5466,5645,-83,69,74232,16829,89924.0,6782.0,96706,1352490,813260.0,,,,,,,,,,
Marche,2020-08-07 23:59:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,145,158,17,21,5790,987,6934.0,1.0,6935,173725,103904.0,,,,,,,,,,
Molise,2020-08-07 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,34,35,1,1,421,23,475.0,4.0,479,28840,27685.0,,,,,,,,,,
P.A. Bolzano,2020-08-07 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,120,128,4,4,2341,292,2761.0,0.0,2761,111813,57987.0,,,,,,,,,,
P.A. Trento,2020-08-07 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,77,82,2,4,4505,405,3399.0,1593.0,4992,160139,74347.0,,,,,,,,,,
Piemonte,2020-08-07 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,88,3,91,701,792,14,37,26871,4136,25012.0,6787.0,31799,516586,315167.0,,,,,,,,,,
Puglia,2020-08-07 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,26,0,26,144,170,12,11,3973,553,1844.0,2852.0,4696,253378,174742.0,,,,,,,,,,
Sardegna,2020-08-07 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,8,0,8,50,58,3,3,1241,134,1374.0,59.0,1433,111619,94626.0,,,,,,,,,,
Sicilia,2020-08-07 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,37,4,41,328,369,27,27,2743,284,2866.0,530.0,3396,291872,226979.0,,,,,,,,,,
Toscana,2020-08-07 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,18,0,18,417,435,10,13,8988,1137,10292.0,268.0,10560,444333,292933.0,,,,,,,,,,
Umbria,2020-08-07 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,25,33,4,6,1375,80,1455.0,33.0,1488,126654,80959.0,,,,,,,,,,
Valle d'Aosta,2020-08-07 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,12,17,4,4,1051,146,1096.0,118.0,1214,22230,15985.0,,,,,,,,,,
Veneto,2020-08-07 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,31,6,37,1178,1215,118,183,17242,2078,19503.0,1032.0,20535,1295746,505441.0,,,,,,,,,,
Abruzzo,2020-08-08 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,24,1,25,172,197,7,12,2817,472,3160.0,326.0,3486,134980,87799.0,,,,,,,,,,
Basilicata,2020-08-08 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,73,75,1,1,373,28,402.0,74.0,476,49119,48319.0,,,,,,,,,,
Calabria,2020-08-08 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,1,10,91,101,4,4,1089,97,1159.0,128.0,1287,127309,125275.0,,,,,,,,,,
Campania,2020-08-08 23:59:00,ITA,15,Campania,40.83956555,14.25084984,32,2,34,338,372,0,5,4245,438,4970.0,85.0,5055,347947,181846.0,,,,,,,,,,
Emilia-Romagna,2020-08-08 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,81,4,85,1627,1712,37,44,24046,4294,28490.0,1562.0,30052,722280,434744.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-08 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,3,14,146,160,5,6,2936,346,3413.0,29.0,3442,267861,130500.0,,,,,,,,,,
Lazio,2020-08-08 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,189,8,197,820,1017,9,20,6901,866,6239.0,2545.0,8784,437898,359225.0,,,,,,,,,,
Liguria,2020-08-08 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,20,1,21,193,214,-2,4,8493,1569,8447.0,1829.0,10276,199248,105987.0,,,,,,,,,,
Lombardia,2020-08-08 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,162,9,171,5376,5547,-98,76,74403,16832,89970.0,6812.0,96782,1358872,816988.0,,,,,,,,,,
Marche,2020-08-08 23:59:00,ITA,11,Marche,43.61675973,13.5188753,14,0,14,142,156,-2,3,5795,987,6937.0,1.0,6938,175022,104534.0,,,,,,,,,,
Molise,2020-08-08 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,34,35,0,0,421,23,475.0,4.0,479,29006,27851.0,,,,,,,,,,
P.A. Bolzano,2020-08-08 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,115,123,-5,5,2351,292,2766.0,0.0,2766,112928,58633.0,,,,,,,,,,
P.A. Trento,2020-08-08 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,74,79,-3,1,4509,405,3399.0,1594.0,4993,161775,74756.0,,,,,,,,,,
Piemonte,2020-08-08 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,87,3,90,700,790,-2,31,26904,4136,24959.0,6871.0,31830,519034,316746.0,,,,,,,,,,
Puglia,2020-08-08 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,151,178,8,9,3973,554,1805.0,2900.0,4705,254939,176113.0,,,,,,,,,,
Sardegna,2020-08-08 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,48,54,-4,0,1245,134,1374.0,59.0,1433,112611,95280.0,,,,,,,,,,
Sicilia,2020-08-08 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,37,4,41,356,397,28,28,2743,284,2885.0,539.0,3424,294383,228395.0,,,,,,,,,,
Toscana,2020-08-08 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,14,1,15,442,457,22,23,8989,1137,10311.0,272.0,10583,447250,294690.0,,,,,,,,,,
Umbria,2020-08-08 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,34,42,9,10,1376,80,1456.0,42.0,1498,127488,81336.0,,,,,,,,,,
Valle d'Aosta,2020-08-08 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,14,19,2,2,1051,146,1098.0,118.0,1216,22340,16048.0,,,,,,,,,,
Veneto,2020-08-08 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,29,6,35,1193,1228,13,63,17287,2083,19517.0,1081.0,20598,1309917,508892.0,,,,,,,,,,
Abruzzo,2020-08-09 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,189,213,16,16,2817,472,3174.0,328.0,3502,136214,88565.0,,,,,,,,,,
Basilicata,2020-08-09 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,73,75,0,0,373,28,402.0,74.0,476,49119,48319.0,,,,,,,,,,
Calabria,2020-08-09 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,1,10,90,100,-1,0,1090,97,1159.0,128.0,1287,127863,125829.0,,,,,,,,,,
Campania,2020-08-09 23:59:00,ITA,15,Campania,40.83956555,14.25084984,29,2,31,357,388,16,22,4251,438,4990.0,87.0,5077,349622,182840.0,,,,,,,,,,
Emilia-Romagna,2020-08-09 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,81,4,85,1675,1760,48,69,24066,4295,28516.0,1605.0,30121,727693,438547.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-09 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,3,14,152,166,6,7,2937,346,3418.0,31.0,3449,269138,131023.0,,,,,,,,,,
Lazio,2020-08-09 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,189,8,197,849,1046,29,38,6910,866,6251.0,2571.0,8822,440510,361238.0,,,,,,,,,,
Liguria,2020-08-09 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,20,2,22,194,216,2,7,8498,1569,8447.0,1836.0,10283,201270,107771.0,,,,,,,,,,
Lombardia,2020-08-09 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,155,9,164,5424,5588,41,71,74432,16833,90015.0,6838.0,96853,1365366,820541.0,,,,,,,,,,
Marche,2020-08-09 23:59:00,ITA,11,Marche,43.61675973,13.5188753,13,0,13,155,168,12,16,5799,987,6954.0,0.0,6954,176282,105247.0,,,,,,,,,,
Molise,2020-08-09 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,34,35,0,0,421,23,475.0,4.0,479,29085,27928.0,,,,,,,,,,
P.A. Bolzano,2020-08-09 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,120,128,5,7,2353,292,2773.0,0.0,2773,114137,59260.0,,,,,,,,,,
P.A. Trento,2020-08-09 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,72,78,-1,2,4512,405,3399.0,1596.0,4995,162684,75038.0,,,,,,,,,,
Piemonte,2020-08-09 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,85,3,88,734,822,32,38,26910,4136,24929.0,6939.0,31868,521071,318480.0,,,,,,,,,,
Puglia,2020-08-09 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,31,0,31,156,187,9,9,3973,554,1806.0,2908.0,4714,256307,176992.0,,,,,,,,,,
Sardegna,2020-08-09 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,54,60,6,6,1245,134,1375.0,64.0,1439,113066,95686.0,,,,,,,,,,
Sicilia,2020-08-09 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,39,5,44,376,420,23,29,2749,284,2896.0,557.0,3453,295660,229444.0,,,,,,,,,,
Toscana,2020-08-09 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,14,1,15,495,510,53,61,8997,1137,10370.0,274.0,10644,450034,296406.0,,,,,,,,,,
Umbria,2020-08-09 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,41,49,7,7,1376,80,1457.0,48.0,1505,128008,81605.0,,,,,,,,,,
Valle d'Aosta,2020-08-09 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,9,14,-5,0,1056,146,1098.0,118.0,1216,22438,16120.0,,,,,,,,,,
Veneto,2020-08-09 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,28,6,34,1206,1240,12,58,17333,2083,19536.0,1120.0,20656,1314277,509851.0,,,,,,,,,,
Abruzzo,2020-08-10 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,24,1,25,194,219,6,7,2818,472,3175.0,334.0,3509,136365,88650.0,,,,,,,,,,
Basilicata,2020-08-10 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,72,72,-3,0,376,28,402.0,74.0,476,49392,48602.0,,,,,,,,,,
Calabria,2020-08-10 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,92,101,1,2,1091,97,1159.0,130.0,1289,128190,126156.0,,,,,,,,,,
Campania,2020-08-10 23:59:00,ITA,15,Campania,40.83956555,14.25084984,34,1,35,363,398,10,14,4254,439,5004.0,87.0,5091,350363,183401.0,,,,,,,,,,
Emilia-Romagna,2020-08-10 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,79,4,83,1708,1791,31,39,24073,4296,28533.0,1627.0,30160,731849,440041.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-10 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,10,3,13,151,164,-2,0,2938,347,3418.0,31.0,3449,269791,131332.0,,,,,,,,,,
Lazio,2020-08-10 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,195,8,203,878,1081,35,38,6912,867,6260.0,2600.0,8860,442833,362827.0,,,,,,,,,,
Liguria,2020-08-10 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,20,2,22,190,212,-4,10,8512,1569,8455.0,1838.0,10293,202008,108164.0,,,,,,,,,,
Lombardia,2020-08-10 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,150,9,159,5388,5547,-41,31,74504,16833,90038.0,6846.0,96884,1374709,822142.0,,,,,,,,,,
Marche,2020-08-10 23:59:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,154,165,-3,2,5804,987,6956.0,0.0,6956,176830,105420.0,,,,,,,,,,
Molise,2020-08-10 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,32,33,-2,0,423,23,475.0,4.0,479,29162,28003.0,,,,,,,,,,
P.A. Bolzano,2020-08-10 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,120,128,0,1,2354,292,2774.0,0.0,2774,114630,59515.0,,,,,,,,,,
P.A. Trento,2020-08-10 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,7,0,7,72,79,1,1,4512,405,3400.0,1596.0,4996,162989,75139.0,,,,,,,,,,
Piemonte,2020-08-10 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,87,3,90,719,809,-13,20,26943,4136,24928.0,6960.0,31888,522100,318659.0,,,,,,,,,,
Puglia,2020-08-10 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,36,1,37,176,213,26,26,3973,554,1818.0,2922.0,4740,256997,177798.0,,,,,,,,,,
Sardegna,2020-08-10 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,56,62,2,2,1245,134,1375.0,66.0,1441,113405,95974.0,,,,,,,,,,
Sicilia,2020-08-10 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,45,6,51,399,450,30,32,2751,284,2910.0,575.0,3485,296533,230105.0,,,,,,,,,,
Toscana,2020-08-10 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,16,1,17,501,518,8,8,8997,1137,10377.0,275.0,10652,451421,297261.0,,,,,,,,,,
Umbria,2020-08-10 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,8,0,8,46,54,5,5,1376,80,1457.0,53.0,1510,128298,81825.0,,,,,,,,,,
Valle d'Aosta,2020-08-10 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,10,15,1,1,1056,146,1099.0,118.0,1217,22524,16161.0,,,,,,,,,,
Veneto,2020-08-10 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,29,6,35,1222,1257,17,20,17336,2083,19543.0,1133.0,20676,1315887,510459.0,,,,,,,,,,
Abruzzo,2020-08-11 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,195,219,0,3,2821,472,3166.0,346.0,3512,136795,88902.0,,,,,,,,,,
Basilicata,2020-08-11 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,73,73,1,1,376,28,402.0,75.0,477,49641,48851.0,,,,,,,,,,
Calabria,2020-08-11 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,103,112,11,11,1091,97,1159.0,141.0,1300,129136,127102.0,,,,,,,,,,
Campania,2020-08-11 23:59:00,ITA,15,Campania,40.83956555,14.25084984,44,2,46,356,402,4,23,4272,440,5027.0,87.0,5114,351505,184220.0,,,,,,,,,,
Emilia-Romagna,2020-08-11 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,76,4,80,1710,1790,-1,19,24091,4298,28546.0,1633.0,30179,737749,442538.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-11 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,8,3,11,145,156,-8,3,2948,348,3420.0,32.0,3452,272158,132027.0,,,,,,,,,,
Lazio,2020-08-11 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,203,9,212,889,1101,20,23,6915,867,6264.0,2619.0,8883,444980,364395.0,,,,,,,,,,
Liguria,2020-08-11 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,18,2,20,203,223,11,11,8512,1569,8462.0,1842.0,10304,203325,108894.0,,,,,,,,,,
Lombardia,2020-08-11 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,160,10,170,5344,5514,-33,68,74605,16833,90081.0,6871.0,96952,1379246,824917.0,,,,,,,,,,
Marche,2020-08-11 23:59:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,151,162,-3,4,5811,987,6960.0,0.0,6960,177759,106017.0,,,,,,,,,,
Molise,2020-08-11 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,32,33,0,0,423,23,475.0,4.0,479,29271,28105.0,,,,,,,,,,
P.A. Bolzano,2020-08-11 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,122,128,0,1,2355,292,2775.0,0.0,2775,115114,59794.0,,,,,,,,,,
P.A. Trento,2020-08-11 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,70,75,-4,2,4518,405,3400.0,1598.0,4998,163615,75417.0,,,,,,,,,,
Piemonte,2020-08-11 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,85,3,88,734,822,13,26,26956,4136,24895.0,7019.0,31914,524849,319943.0,,,,,,,,,,
Puglia,2020-08-11 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,38,1,39,190,229,16,20,3977,554,1823.0,2937.0,4760,258978,179205.0,,,,,,,,,,
Sardegna,2020-08-11 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,76,82,20,20,1245,134,1377.0,84.0,1461,114271,96725.0,,,,,,,,,,
Sicilia,2020-08-11 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,44,6,50,488,538,88,89,2752,284,2927.0,647.0,3574,299393,231949.0,,,,,,,,,,
Toscana,2020-08-11 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,18,1,19,516,535,17,22,9002,1137,10397.0,277.0,10674,454393,298892.0,,,,,,,,,,
Umbria,2020-08-11 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,9,0,9,43,52,-2,1,1379,80,1458.0,53.0,1511,129301,82253.0,,,,,,,,,,
Valle d'Aosta,2020-08-11 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,5,0,5,10,15,0,0,1056,146,1099.0,118.0,1217,22631,16228.0,,,,,,,,,,
Veneto,2020-08-11 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,33,6,39,1261,1300,43,65,17356,2085,19561.0,1180.0,20741,1322808,513323.0,,,,,,,,,,
Abruzzo,2020-08-12 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,23,1,24,197,221,2,9,2823,472,3166.0,350.0,3516,137776,89381.0,,,,,,,,,,
Basilicata,2020-08-12 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,72,72,-1,0,377,28,402.0,75.0,477,49919,49129.0,,,,,,,,,,
Calabria,2020-08-12 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,8,1,9,101,110,-2,4,1097,97,1159.0,145.0,1304,130228,128194.0,,,,,,,,,,
Campania,2020-08-12 23:59:00,ITA,15,Campania,40.83956555,14.25084984,43,2,45,379,424,22,29,4279,440,5056.0,87.0,5143,352838,185318.0,,,,,,,,,,
Emilia-Romagna,2020-08-12 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,78,4,82,1725,1807,17,41,24115,4298,28564.0,1656.0,30220,745489,446202.0,,,,,,,,,,
Friuli Venezia Giulia,2020-08-12 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,7,3,10,154,164,8,9,2949,348,3428.0,33.0,3461,274643,132663.0,,,,,,,,,,
Lazio,2020-08-12 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,190,9,199,922,1121,20,37,6931,868,6276.0,2644.0,8920,447675,366246.0,,,,,,,,,,
Liguria,2020-08-12 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,17,2,19,208,227,4,26,8534,1569,8481.0,1849.0,10330,205100,109799.0,,,,,,,,,,
