Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
P.A. Trento,2020-04-23 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,234,29,263,1608,1871,-3,81,1474,382,,,3727,28240,18656.0,,,,,,,,,,
Piemonte,2020-04-23 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3039,261,3300,11852,15152,30,401,5358,2630,,,23140,117970,84648.0,,,,,,,,,,
Puglia,2020-04-23 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,536,55,591,2345,2936,62,109,531,372,,,3839,50410,49403.0,,,,,,,,,,
Sardegna,2020-04-23 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,90,20,110,707,817,-16,7,339,98,,,1254,17844,16094.0,,,,,,,,,,
Sicilia,2020-04-23 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,476,34,510,1791,2301,14,43,412,213,,,2926,62150,62150.0,,,,,,,,,,
Toscana,2020-04-23 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,791,168,959,5212,6171,4,80,1886,723,,,8780,118177,94426.0,,,,,,,,,,
Umbria,2020-04-23 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,100,19,119,236,355,-16,5,946,61,,,1362,29011,19627.0,,,,,,,,,,
Valle d'Aosta,2020-04-23 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,91,9,100,363,463,-38,1,506,127,,,1096,5227,4133.0,,,,,,,,,,
Veneto,2020-04-23 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1189,140,1329,8596,9925,-66,143,5750,1206,,,16881,288075,177154.0,,,,,,,,,,
Abruzzo,2020-04-24 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,327,28,355,1724,2079,-21,18,438,286,,,2803,32397,25397.0,,,,,,,,,,
Basilicata,2020-04-24 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,59,7,66,163,229,0,4,107,24,,,360,9026,9026.0,,,,,,,,,,
Calabria,2020-04-24 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,123,7,130,691,821,-2,10,178,80,,,1079,28764,26811.0,,,,,,,,,,
Campania,2020-04-24 23:59:00,ITA,15,Campania,40.83956555,14.25084984,524,44,568,2375,2943,-35,44,1003,336,,,4282,61331,40053.0,,,,,,,,,,
Emilia-Romagna,2020-04-24 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2807,264,3071,9438,12509,-336,247,8158,3303,,,23970,151505,102495.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-24 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,136,16,152,1168,1320,185,24,1304,258,,,2882,55502,35547.0,,,,,,,,,,
Lazio,2020-04-24 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1396,184,1580,2912,4492,6,78,1256,384,,,6132,114317,86545.0,,,,,,,,,,
Liguria,2020-04-24 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,760,87,847,2590,3437,-29,124,2660,1076,,,7173,39563,26040.0,,,,,,,,,,
Lombardia,2020-04-24 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,8791,756,9547,24821,34368,495,1091,23782,13106,,,71256,314298,196406.0,,,,,,,,,,
Marche,2020-04-24 23:59:00,ITA,11,Marche,43.61675973,13.5188753,705,61,766,2507,3273,43,76,1890,865,,,6028,49163,33113.0,,,,,,,,,,
Molise,2020-04-24 23:59:00,ITA,14,Molise,41.55774754,14.65916051,19,1,20,180,200,2,3,67,20,,,287,4805,4718.0,,,,,,,,,,
P.A. Bolzano,2020-04-24 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,148,16,164,929,1093,-401,21,1100,263,,,2456,35062,17024.0,,,,,,,,,,
P.A. Trento,2020-04-24 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,224,28,252,1575,1827,-44,49,1560,389,,,3776,29779,19250.0,,,,,,,,,,
Piemonte,2020-04-24 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2918,257,3175,12216,15391,239,682,5732,2699,,,23822,125300,89392.0,,,,,,,,,,
Puglia,2020-04-24 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,496,51,547,2386,2933,-3,42,565,383,,,3881,52472,51517.0,,,,,,,,,,
Sardegna,2020-04-24 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,95,19,114,690,804,-13,3,351,102,,,1257,19889,18050.0,,,,,,,,,,
Sicilia,2020-04-24 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,461,32,493,1827,2320,19,55,443,218,,,2981,65165,63626.0,,,,,,,,,,
Toscana,2020-04-24 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,738,159,897,5236,6133,-38,97,2002,742,,,8877,121336,96180.0,,,,,,,,,,
Umbria,2020-04-24 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,94,19,113,209,322,-33,1,979,62,,,1363,30524,20733.0,,,,,,,,,,
Valle d'Aosta,2020-04-24 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,88,7,95,259,354,-109,4,617,129,,,1100,5262,4454.0,,,,,,,,,,
Veneto,2020-04-24 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1159,130,1289,8390,9679,-246,348,6306,1244,,,17229,296896,181473.0,,,,,,,,,,
Abruzzo,2020-04-25 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,323,26,349,1712,2061,-18,29,478,293,,,2832,33624,25959.0,,,,,,,,,,
Basilicata,2020-04-25 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,58,7,65,153,218,-11,1,118,25,,,361,9792,9792.0,,,,,,,,,,
Calabria,2020-04-25 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,125,7,132,679,811,-10,9,197,80,,,1088,29959,28006.0,,,,,,,,,,
Campania,2020-04-25 23:59:00,ITA,15,Campania,40.83956555,14.25084984,543,55,598,2337,2935,-8,17,1023,341,,,4299,64521,41399.0,,,,,,,,,,
Emilia-Romagna,2020-04-25 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2718,246,2964,9383,12347,-162,239,8515,3347,,,24209,156883,105628.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-25 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,122,15,137,947,1084,-236,21,1556,263,,,2903,58375,37211.0,,,,,,,,,,
Lazio,2020-04-25 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1421,183,1604,2957,4561,69,92,1276,387,,,6224,118354,90582.0,,,,,,,,,,
Liguria,2020-04-25 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,759,83,842,2591,3433,-4,128,2775,1093,,,7301,41125,26898.0,,,,,,,,,,
Lombardia,2020-04-25 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,8489,724,9213,25260,34473,105,713,24227,13269,,,71969,326940,202827.0,,,,,,,,,,
Marche,2020-04-25 23:59:00,ITA,11,Marche,43.61675973,13.5188753,689,58,747,2525,3272,-1,30,1912,874,,,6058,50996,34256.0,,,,,,,,,,
Molise,2020-04-25 23:59:00,ITA,14,Molise,41.55774754,14.65916051,19,1,20,178,198,-2,5,73,21,,,292,5191,5089.0,,,,,,,,,,
P.A. Bolzano,2020-04-25 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,141,14,155,880,1035,-58,20,1176,265,,,2476,36608,17573.0,,,,,,,,,,
P.A. Trento,2020-04-25 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,202,27,229,1515,1744,-83,62,1694,400,,,3838,30661,19394.0,,,,,,,,,,
Piemonte,2020-04-25 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2937,238,3175,12327,15502,111,604,6157,2767,,,24426,131107,93325.0,,,,,,,,,,
Puglia,2020-04-25 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,469,48,517,2402,2919,-14,31,602,391,,,3912,54628,53500.0,,,,,,,,,,
Sardegna,2020-04-25 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,96,18,114,680,794,-10,14,374,103,,,1271,20351,18480.0,,,,,,,,,,
Sicilia,2020-04-25 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,452,33,485,1787,2272,-48,39,524,224,,,3020,68251,64892.0,,,,,,,,,,
Toscana,2020-04-25 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,687,166,853,5293,6146,13,138,2109,760,,,9015,125495,98753.0,,,,,,,,,,
Umbria,2020-04-25 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,95,18,113,184,297,-25,3,1006,63,,,1366,31939,21842.0,,,,,,,,,,
Valle d'Aosta,2020-04-25 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,83,6,89,224,313,-41,0,657,130,,,1100,5966,4694.0,,,,,,,,,,
Veneto,2020-04-25 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1105,129,1234,8198,9432,-247,162,6671,1288,,,17391,306977,186426.0,,,,,,,,,,
Abruzzo,2020-04-26 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,324,24,348,1720,2068,7,27,496,295,,,2859,33820,26184.0,,,,,,,,,,
Basilicata,2020-04-26 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,57,7,64,155,219,1,5,122,25,,,366,10077,10077.0,,,,,,,,,,
Calabria,2020-04-26 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,118,8,126,671,797,-14,1,212,80,,,1089,30853,28900.0,,,,,,,,,,
Campania,2020-04-26 23:59:00,ITA,15,Campania,40.83956555,14.25084984,536,45,581,2343,2924,-11,32,1062,345,,,4331,67218,42279.0,,,,,,,,,,
Emilia-Romagna,2020-04-26 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2695,245,2940,9401,12341,-6,241,8723,3386,,,24450,161928,109192.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-26 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,129,13,142,1106,1248,164,14,1405,264,,,2917,59681,38202.0,,,,,,,,,,
Lazio,2020-04-26 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1442,161,1603,2970,4573,12,85,1347,389,,,6309,121677,93811.0,,,,,,,,,,
Liguria,2020-04-26 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,748,82,830,2650,3480,47,187,2894,1114,,,7488,42607,27852.0,,,,,,,,,,
Lombardia,2020-04-26 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,8481,706,9187,25979,35166,693,920,24398,13325,,,72889,337797,208471.0,,,,,,,,,,
Marche,2020-04-26 23:59:00,ITA,11,Marche,43.61675973,13.5188753,668,58,726,2582,3308,36,53,1924,879,,,6111,52063,35107.0,,,,,,,,,,
Molise,2020-04-26 23:59:00,ITA,14,Molise,41.55774754,14.65916051,20,1,21,179,200,2,4,75,21,,,296,5567,5334.0,,,,,,,,,,
P.A. Bolzano,2020-04-26 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,138,14,152,842,994,-41,5,1218,269,,,2481,37431,17895.0,,,,,,,,,,
P.A. Trento,2020-04-26 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,199,24,223,1459,1682,-62,56,1807,405,,,3894,32142,19902.0,,,,,,,,,,
Piemonte,2020-04-26 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2866,214,3080,12439,15519,17,394,6478,2823,,,24820,135142,96977.0,,,,,,,,,,
Puglia,2020-04-26 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,464,48,512,2425,2937,18,36,612,399,,,3948,55992,55397.0,,,,,,,,,,
Sardegna,2020-04-26 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,95,20,115,668,783,-11,9,388,109,,,1280,21101,19162.0,,,,,,,,,,
Sicilia,2020-04-26 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,445,33,478,1629,2107,-165,35,720,228,,,3055,70104,65689.0,,,,,,,,,,
Toscana,2020-04-26 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,677,158,835,5234,6069,-77,132,2300,778,,,9147,127394,99751.0,,,,,,,,,,
Umbria,2020-04-26 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,91,17,108,188,296,-1,2,1008,64,,,1368,32569,22320.0,,,,,,,,,,
Valle d'Aosta,2020-04-26 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,82,7,89,165,254,-59,6,721,131,,,1106,6135,4624.0,,,,,,,,,,
Veneto,2020-04-26 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1097,124,1221,7917,9138,-294,80,7018,1315,,,17471,316361,183513.0,,,,,,,,,,
Abruzzo,2020-04-27 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,328,23,351,1679,2030,-38,15,545,299,,,2874,34176,26443.0,,,,,,,,,,
Basilicata,2020-04-27 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,57,7,64,153,217,-2,0,124,25,,,366,10364,10364.0,,,,,,,,,,
Calabria,2020-04-27 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,114,6,120,662,782,-15,7,231,83,,,1096,31787,29834.0,,,,,,,,,,
Campania,2020-04-27 23:59:00,ITA,15,Campania,40.83956555,14.25084984,541,37,578,2299,2877,-47,18,1120,352,,,4349,68727,42463.0,,,,,,,,,,
Emilia-Romagna,2020-04-27 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2640,247,2887,9338,12225,-116,212,9006,3431,,,24662,164979,111041.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-27 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,130,13,143,1115,1258,10,60,1448,271,,,2977,60940,39330.0,,,,,,,,,,
Lazio,2020-04-27 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1464,143,1607,2955,4562,-11,83,1433,397,,,6392,124769,95719.0,,,,,,,,,,
Liguria,2020-04-27 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,754,83,837,2743,3580,100,154,2934,1128,,,7642,44039,28739.0,,,,,,,,,,
Lombardia,2020-04-27 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,7525,680,8205,27236,35441,275,590,24589,13449,,,73479,342850,211523.0,,,,,,,,,,
Marche,2020-04-27 23:59:00,ITA,11,Marche,43.61675973,13.5188753,667,58,725,2585,3310,2,16,1933,884,,,6127,52765,35617.0,,,,,,,,,,
Molise,2020-04-27 23:59:00,ITA,14,Molise,41.55774754,14.65916051,20,1,21,179,200,0,0,75,21,,,296,5656,5423.0,,,,,,,,,,
P.A. Bolzano,2020-04-27 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,150,16,166,774,940,-54,15,1286,270,,,2496,38640,18423.0,,,,,,,,,,
P.A. Trento,2020-04-27 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,201,23,224,1483,1707,25,101,1881,407,,,3995,33152,20199.0,,,,,,,,,,
Piemonte,2020-04-27 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2830,214,3044,12464,15508,-11,278,6712,2878,,,25098,139348,99144.0,,,,,,,,,,
Puglia,2020-04-27 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,449,51,500,2412,2912,-25,10,641,405,,,3958,56976,55897.0,,,,,,,,,,
Sardegna,2020-04-27 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,97,19,116,660,776,-7,3,398,109,,,1283,21395,19424.0,,,,,,,,,,
Sicilia,2020-04-27 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,440,35,475,1648,2123,16,30,731,231,,,3085,70650,66749.0,,,,,,,,,,
Toscana,2020-04-27 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,671,154,825,5158,5983,-86,32,2401,795,,,9179,129048,100869.0,,,,,,,,,,
Umbria,2020-04-27 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,90,16,106,181,287,-9,2,1018,65,,,1370,32823,22492.0,,,,,,,,,,
Valle d'Aosta,2020-04-27 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,86,7,93,142,235,-19,5,743,133,,,1111,6551,4873.0,,,,,,,,,,
Veneto,2020-04-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1099,123,1222,7638,8860,-278,108,7375,1344,,,17579,320027,192751.0,,,,,,,,,,
Abruzzo,2020-04-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,312,21,333,1657,1990,-40,25,599,310,,,2899,35356,27054.0,,,,,,,,,,
Basilicata,2020-04-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,56,7,63,142,205,-12,0,136,25,,,366,10889,10889.0,,,,,,,,,,
Calabria,2020-04-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,113,6,119,645,764,-18,1,248,85,,,1097,33755,31802.0,,,,,,,,,,
Campania,2020-04-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,544,33,577,2225,2802,-75,31,1220,358,,,4380,70566,42690.0,,,,,,,,,,
Emilia-Romagna,2020-04-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2574,228,2802,9201,12003,-222,252,9439,3472,,,24914,172589,116624.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,136,13,149,1090,1239,-19,18,1478,278,,,2995,64151,41273.0,,,,,,,,,,
Lazio,2020-04-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1468,132,1600,2962,4562,0,75,1491,414,,,6467,128664,98968.0,,,,,,,,,,
Liguria,2020-04-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,718,81,799,2772,3571,-9,130,3060,1141,,,7772,45719,29794.0,,,,,,,,,,
Lombardia,2020-04-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,7280,655,7935,27809,35744,303,869,25029,13575,,,74348,351423,216526.0,,,,,,,,,,
Marche,2020-04-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,666,58,724,2610,3334,24,48,1948,893,,,6175,54313,36650.0,,,,,,,,,,
Molise,2020-04-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,18,1,19,176,195,-5,1,81,21,,,297,5776,5538.0,,,,,,,,,,
P.A. Bolzano,2020-04-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,15,151,759,910,-30,2,1316,272,,,2498,39130,18567.0,,,,,,,,,,
P.A. Trento,2020-04-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,182,22,204,1361,1565,-142,30,2048,412,,,4025,33839,20539.0,,,,,,,,,,
Piemonte,2020-04-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2701,202,2903,12603,15506,-2,352,7008,2936,,,25450,144531,102514.0,,,,,,,,,,
Puglia,2020-04-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,448,51,499,2420,2919,7,22,654,407,,,3980,58496,57574.0,,,,,,,,,,
Sardegna,2020-04-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,96,18,114,658,772,-4,2,404,109,,,1285,22116,20053.0,,,,,,,,,,
Sicilia,2020-04-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,428,34,462,1681,2143,20,35,745,232,,,3120,73008,68729.0,,,,,,,,,,
Toscana,2020-04-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,619,144,763,5133,5896,-87,52,2524,811,,,9231,133617,103891.0,,,,,,,,,,
Umbria,2020-04-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,80,17,97,178,275,-12,9,1039,65,,,1379,33881,23263.0,,,,,,,,,,
Valle d'Aosta,2020-04-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,81,5,86,123,209,-26,8,775,135,,,1119,6897,5069.0,,,,,,,,,,
Veneto,2020-04-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1067,120,1187,7414,8601,-259,129,7699,1408,,,17708,328218,196864.0,,,,,,,,,,
Abruzzo,2020-04-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,309,19,328,1648,1976,-14,24,632,315,,,2923,36614,27703.0,,,,,,,,,,
Basilicata,2020-04-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,51,4,55,139,194,-11,0,147,25,,,366,11331,11331.0,,,,,,,,,,
Calabria,2020-04-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,107,6,113,640,753,-11,5,263,86,,,1102,34914,32961.0,,,,,,,,,,
Campania,2020-04-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,518,31,549,2233,2782,-20,30,1269,359,,,4410,73094,43449.0,,,,,,,,,,
Emilia-Romagna,2020-04-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2527,226,2753,9109,11862,-141,263,9803,3512,,,25177,176865,118881.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,12,146,1081,1227,-12,15,1498,285,,,3010,66769,42902.0,,,,,,,,,,
Lazio,2020-04-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1445,130,1575,2960,4535,-27,78,1579,431,,,6545,133503,103435.0,,,,,,,,,,
Liguria,2020-04-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,697,70,767,2809,3576,5,117,3161,1152,,,7889,47220,30669.0,,,,,,,,,,
Lombardia,2020-04-29 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,7120,634,7754,28368,36122,378,786,25333,13679,,,75134,365895,223952.0,,,,,,,,,,
Marche,2020-04-29 23:59:00,ITA,11,Marche,43.61675973,13.5188753,640,52,692,2655,3347,13,35,1964,899,,,6210,55905,37877.0,,,,,,,,,,
Molise,2020-04-29 23:59:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,175,193,-2,0,83,21,,,297,5910,5857.0,,,,,,,,,,
P.A. Bolzano,2020-04-29 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,119,14,133,712,845,-65,9,1388,274,,,2507,40218,18844.0,,,,,,,,,,
P.A. Trento,2020-04-29 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,165,22,187,1276,1463,-102,44,2190,416,,,4069,35008,20944.0,,,,,,,,,,
Piemonte,2020-04-29 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2637,202,2839,12682,15521,15,411,7337,3003,,,25861,151266,106179.0,,,,,,,,,,
Puglia,2020-04-29 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,449,47,496,2431,2927,8,49,692,410,,,4029,60334,59801.0,,,,,,,,,,
Sardegna,2020-04-29 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,87,17,104,657,761,-11,5,413,116,,,1290,23299,21071.0,,,,,,,,,,
Sicilia,2020-04-29 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,415,34,449,1696,2145,2,20,763,232,,,3140,75360,71301.0,,,,,,,,,,
Toscana,2020-04-29 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,576,139,715,4948,5663,-233,61,2802,827,,,9292,137482,106150.0,,,,,,,,,,
Umbria,2020-04-29 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,77,16,93,168,261,-14,12,1064,66,,,1391,34937,24079.0,,,,,,,,,,
Valle d'Aosta,2020-04-29 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,78,5,83,52,135,-74,5,852,137,,,1124,7181,5337.0,,,,,,,,,,
Veneto,2020-04-29 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1042,114,1156,7213,8369,-232,117,8019,1437,,,17825,337656,200737.0,,,,,,,,,,
Abruzzo,2020-04-30 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,16,322,1593,1915,-61,7,695,320,,,2930,37996,28351.0,,,,,,,,,,
Basilicata,2020-04-30 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,49,4,53,139,192,-2,1,150,25,,,367,12774,12774.0,,,,,,,,,,
Calabria,2020-04-30 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,105,6,111,629,740,-13,6,282,86,,,1108,35903,33950.0,,,,,,,,,,
Campania,2020-04-30 23:59:00,ITA,15,Campania,40.83956555,14.25084984,484,29,513,2260,2773,-9,13,1291,359,,,4423,76108,44233.0,,,,,,,,,,
Emilia-Romagna,2020-04-30 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2146,206,2352,7211,9563,-2299,259,12322,3551,,,25436,182857,122430.0,,,,,,,,,,
Friuli Venezia Giulia,2020-04-30 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,109,11,120,1050,1170,-57,15,1566,289,,,3025,67930,43691.0,,,,,,,,,,
Lazio,2020-04-30 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1417,115,1532,2936,4468,-67,71,1707,441,,,6616,137596,107497.0,,,,,,,,,,
Liguria,2020-04-30 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,676,69,745,2806,3551,-25,104,3275,1167,,,7993,48762,31520.0,,,,,,,,,,
Lombardia,2020-04-30 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,6834,605,7439,28772,36211,89,598,25749,13772,,,75732,376943,229880.0,,,,,,,,,,
Marche,2020-04-30 23:59:00,ITA,11,Marche,43.61675973,13.5188753,465,48,513,2697,3210,-137,37,2131,906,,,6247,59488,39145.0,,,,,,,,,,
Molise,2020-04-30 23:59:00,ITA,14,Molise,41.55774754,14.65916051,17,1,18,172,190,-3,1,87,21,,,298,6446,6228.0,,,,,,,,,,
P.A. Bolzano,2020-04-30 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,126,13,139,663,802,-43,11,1441,275,,,2518,41297,19178.0,,,,,,,,,,
P.A. Trento,2020-04-30 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,158,21,179,1191,1370,-93,47,2328,418,,,4116,36534,21622.0,,,,,,,,,,
Piemonte,2020-04-30 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,2621,199,2820,12673,15493,-28,428,7730,3066,,,26289,156534,110157.0,,,,,,,,,,
Puglia,2020-04-30 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,439,42,481,2468,2949,22,43,708,415,,,4072,62460,61439.0,,,,,,,,,,
Sardegna,2020-04-30 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,87,16,103,641,744,-17,5,435,116,,,1295,24754,22358.0,,,,,,,,,,
Sicilia,2020-04-30 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,408,33,441,1716,2157,12,26,774,235,,,3166,79669,74541.0,,,,,,,,,,
Toscana,2020-04-30 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,546,126,672,4912,5584,-79,60,2926,842,,,9352,141849,108596.0,,,,,,,,,,
Umbria,2020-04-30 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,68,16,84,149,233,-28,1,1092,67,,,1392,36459,25317.0,,,,,,,,,,
