Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Piemonte,2020-06-22 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,346,19,365,1605,1970,-43,7,25223,4055,,,31248,391668,246563.0,,,,,,,,,,
Puglia,2020-06-22 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,33,0,33,185,218,-4,0,3769,540,,,4527,162940,107702.0,,,,,,,,,,
Sardegna,2020-06-22 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,19,28,0,0,1209,132,,,1369,76379,64582.0,,,,,,,,,,
Sicilia,2020-06-22 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,20,6,26,115,141,0,0,2651,280,,,3072,192138,159796.0,,,,,,,,,,
Toscana,2020-06-22 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,18,9,27,333,360,-5,1,8752,1099,,,10211,313455,218271.0,,,,,,,,,,
Umbria,2020-06-22 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,1,5,8,13,-2,0,1347,78,,,1438,88714,61375.0,,,,,,,,,,
Valle d'Aosta,2020-06-22 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,1,5,0,0,1042,146,,,1193,18239,13294.0,,,,,,,,,,
Veneto,2020-06-22 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,29,1,30,555,585,2,2,16659,2003,,,19247,882529,390386.0,,,,,,,,,,
Abruzzo,2020-06-23 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,46,3,49,342,391,-3,0,2431,460,,,3282,99976,67151.0,,,,,,,,,,
Basilicata,2020-06-23 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,7,8,0,0,366,27,,,401,37613,36833.0,,,,,,,,,,
Calabria,2020-06-23 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,19,28,-5,1,1050,97,,,1175,89226,87180.0,,,,,,,,,,
Campania,2020-06-23 23:59:00,ITA,15,Campania,40.83956555,14.25084984,47,0,47,94,141,8,10,4062,431,,,4634,267306,128347.0,,,,,,,,,,
Emilia-Romagna,2020-06-23 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,121,12,133,956,1089,-65,17,22935,4236,,,28260,460600,273800.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-23 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,14,0,14,57,71,-1,0,2890,344,,,3305,176470,102267.0,,,,,,,,,,
Lazio,2020-06-23 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,184,16,200,686,886,-59,8,6315,832,,,8033,322341,263506.0,,,,,,,,,,
Liguria,2020-06-23 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,61,1,62,193,255,5,4,8131,1553,,,9939,138694,74514.0,,,,,,,,,,
Lombardia,2020-06-23 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,910,51,961,11942,12903,-735,62,63691,16579,,,93173,971721,580317.0,,,,,,,,,,
Marche,2020-06-23 23:59:00,ITA,11,Marche,43.61675973,13.5188753,11,0,11,482,493,-12,1,5288,994,,,6775,130121,78583.0,,,,,,,,,,
Molise,2020-06-23 23:59:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,40,43,0,0,378,23,,,444,20902,19888.0,,,,,,,,,,
P.A. Bolzano,2020-06-23 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,85,89,0,0,2252,292,,,2633,80538,38949.0,,,,,,,,,,
P.A. Trento,2020-06-23 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,51,51,-2,1,3948,466,,,4465,113091,59170.0,,,,,,,,,,
Piemonte,2020-06-23 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,330,18,348,1522,1870,-100,6,25325,4059,,,31254,394940,247598.0,,,,,,,,,,
Puglia,2020-06-23 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,32,0,32,158,190,-28,2,3797,542,,,4529,165598,109358.0,,,,,,,,,,
Sardegna,2020-06-23 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,8,15,-13,0,1213,132,,,1360,77129,65151.0,,,,,,,,,,
Sicilia,2020-06-23 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,17,5,22,110,132,-9,1,2661,280,,,3073,194935,161423.0,,,,,,,,,,
Toscana,2020-06-23 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,20,6,26,311,337,-23,6,8780,1100,,,10217,316933,219565.0,,,,,,,,,,
Umbria,2020-06-23 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,4,1,5,7,12,-1,0,1348,78,,,1438,89831,61929.0,,,,,,,,,,
Valle d'Aosta,2020-06-23 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,2,5,0,0,1042,146,,,1193,17589,13474.0,,,,,,,,,,
Veneto,2020-06-23 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,30,1,31,533,564,-21,3,16682,2004,,,19250,888273,392124.0,,,,,,,,,,
Abruzzo,2020-06-24 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,41,2,43,335,378,-13,1,2444,461,,,3283,100918,67617.0,,,,,,,,,,
Basilicata,2020-06-24 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,6,7,-1,0,367,27,,,401,37887,37107.0,,,,,,,,,,
Calabria,2020-06-24 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,19,28,0,0,1050,97,,,1175,90262,88228.0,,,,,,,,,,
Campania,2020-06-24 23:59:00,ITA,15,Campania,40.83956555,14.25084984,35,0,35,113,148,7,11,4066,431,,,4645,269477,130025.0,,,,,,,,,,
Emilia-Romagna,2020-06-24 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,117,12,129,945,1074,-15,44,22985,4245,,,28304,466612,277700.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-24 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,0,13,44,57,-14,0,2904,344,,,3305,178733,103086.0,,,,,,,,,,
Lazio,2020-06-24 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,181,13,194,675,869,-17,6,6337,833,,,8039,324492,265507.0,,,,,,,,,,
Liguria,2020-06-24 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,59,1,60,201,261,6,1,8124,1555,,,9940,139910,75134.0,,,,,,,,,,
Lombardia,2020-06-24 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,692,48,740,11487,12227,-676,88,64448,16586,,,93261,980820,586567.0,,,,,,,,,,
Marche,2020-06-24 23:59:00,ITA,11,Marche,43.61675973,13.5188753,12,0,12,459,471,-22,4,5314,994,,,6779,131622,79407.0,,,,,,,,,,
Molise,2020-06-24 23:59:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,41,43,0,0,378,23,,,444,21265,20247.0,,,,,,,,,,
P.A. Bolzano,2020-06-24 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,86,90,1,1,2252,292,,,2634,81017,39241.0,,,,,,,,,,
P.A. Trento,2020-06-24 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,0,0,0,52,52,1,0,4395,405,,,4852,114496,59700.0,,,,,,,,,,
Piemonte,2020-06-24 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,334,18,352,1378,1730,-140,22,25480,4066,,,31276,398623,249804.0,,,,,,,,,,
Puglia,2020-06-24 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,29,0,29,148,177,-13,0,3809,543,,,4529,168388,111420.0,,,,,,,,,,
Sardegna,2020-06-24 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,8,15,0,1,1214,132,,,1361,78449,66202.0,,,,,,,,,,
Sicilia,2020-06-24 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,17,5,22,110,132,0,1,2662,280,,,3074,197279,162675.0,,,,,,,,,,
Toscana,2020-06-24 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,26,5,31,299,330,-7,5,8791,1101,,,10222,320799,221190.0,,,,,,,,,,
Umbria,2020-06-24 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,3,1,4,7,11,-1,1,1349,79,,,1439,90838,62477.0,,,,,,,,,,
Valle d'Aosta,2020-06-24 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,3,6,1,1,1042,146,,,1194,17700,13497.0,,,,,,,,,,
Veneto,2020-06-24 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,26,1,27,522,549,-15,3,16700,2004,,,19253,897506,394533.0,,,,,,,,,,
Abruzzo,2020-06-25 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,32,2,34,337,371,-7,1,2452,461,3113.0,171.0,3284,101814,68098.0,,,,,,,,,,
Basilicata,2020-06-25 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,6,7,0,0,367,27,401.0,0.0,401,38261,37481.0,,,,,,,,,,
Calabria,2020-06-25 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,10,0,10,18,28,0,0,1050,97,1175.0,0.0,1175,91283,89249.0,,,,,,,,,,
Campania,2020-06-25 23:59:00,ITA,15,Campania,40.83956555,14.25084984,47,0,47,117,164,16,17,4067,431,4661.0,1.0,4662,271460,131319.0,,,,,,,,,,
Emilia-Romagna,2020-06-25 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,114,11,125,943,1068,-6,47,23034,4249,27949.0,402.0,28351,474450,282325.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-25 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,0,12,41,53,-4,0,2907,345,3305.0,0.0,3305,180978,103759.0,,,,,,,,,,
Lazio,2020-06-25 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,181,12,193,669,862,-7,12,6354,835,5969.0,2082.0,8051,326651,267089.0,,,,,,,,,,
Liguria,2020-06-25 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,56,1,57,202,259,-2,14,8139,1556,9033.0,921.0,9954,141472,75828.0,,,,,,,,,,
Lombardia,2020-06-25 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,622,48,670,11322,11992,-235,170,64831,16608,88676.0,4755.0,93431,990652,592797.0,,,,,,,,,,
Marche,2020-06-25 23:59:00,ITA,11,Marche,43.61675973,13.5188753,10,0,10,450,460,-11,2,5330,991,6778.0,3.0,6781,133007,80229.0,,,,,,,,,,
Molise,2020-06-25 23:59:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,34,36,-7,0,385,23,444.0,0.0,444,21492,20460.0,,,,,,,,,,
P.A. Bolzano,2020-06-25 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,83,87,-3,0,2255,292,2634.0,0.0,2634,81847,39601.0,,,,,,,,,,
P.A. Trento,2020-06-25 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,51,52,0,3,4398,405,3374.0,1481.0,4855,115938,60448.0,,,,,,,,,,
Piemonte,2020-06-25 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,316,15,331,1350,1681,-49,20,25544,4071,27972.0,3324.0,31296,402181,252094.0,,,,,,,,,,
Puglia,2020-06-25 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,146,173,-4,1,3814,543,2443.0,2087.0,4530,170284,112532.0,,,,,,,,,,
Sardegna,2020-06-25 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,8,14,-1,1,1216,132,1360.0,2.0,1362,79422,67025.0,,,,,,,,,,
Sicilia,2020-06-25 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,17,5,22,108,130,-2,2,2666,280,2748.0,328.0,3076,199545,163991.0,,,,,,,,,,
Toscana,2020-06-25 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,24,6,30,294,324,-6,2,8799,1101,10107.0,117.0,10224,323864,222294.0,,,,,,,,,,
Umbria,2020-06-25 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,3,1,4,6,10,-1,0,1350,79,1428.0,11.0,1439,91832,63068.0,,,,,,,,,,
Valle d'Aosta,2020-06-25 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,3,5,-1,0,1043,146,1084.0,110.0,1194,17848,13560.0,,,,,,,,,,
Veneto,2020-06-25 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,29,1,30,497,527,-22,4,16724,2006,19251.0,6.0,19257,908873,397538.0,,,,,,,,,,
Abruzzo,2020-06-26 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,30,2,32,326,358,-13,1,2466,461,3112.0,173.0,3285,102606,68584.0,,,,,,,,,,
Basilicata,2020-06-26 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,6,7,0,0,367,27,401.0,0.0,401,38690,37910.0,,,,,,,,,,
Calabria,2020-06-26 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,21,30,2,3,1051,97,1175.0,3.0,1178,92448,90414.0,,,,,,,,,,
Campania,2020-06-26 23:59:00,ITA,15,Campania,40.83956555,14.25084984,41,1,42,122,164,0,3,4070,431,4664.0,1.0,4665,272874,131984.0,,,,,,,,,,
Emilia-Romagna,2020-06-26 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,109,12,121,923,1044,-24,46,23097,4252,27944.0,449.0,28393,478941,285701.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-26 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,0,13,35,48,-5,2,2914,345,3306.0,1.0,3307,183824,104501.0,,,,,,,,,,
Lazio,2020-06-26 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,185,13,198,618,816,-46,13,6412,836,5971.0,2093.0,8064,329074,269189.0,,,,,,,,,,
Liguria,2020-06-26 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,54,3,57,207,264,5,4,8138,1556,9014.0,944.0,9958,142669,76437.0,,,,,,,,,,
Lombardia,2020-06-26 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,501,47,548,11092,11640,-352,156,65323,16624,88720.0,4867.0,93587,1004753,600985.0,,,,,,,,,,
Marche,2020-06-26 23:59:00,ITA,11,Marche,43.61675973,13.5188753,10,0,10,397,407,-53,2,5385,991,6781.0,2.0,6783,133947,80847.0,,,,,,,,,,
Molise,2020-06-26 23:59:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,28,29,-7,1,393,23,444.0,1.0,445,22008,20958.0,,,,,,,,,,
P.A. Bolzano,2020-06-26 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,81,85,-2,0,2257,292,2634.0,0.0,2634,82441,39893.0,,,,,,,,,,
P.A. Trento,2020-06-26 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,51,52,0,4,4402,405,3375.0,1484.0,4859,117401,60783.0,,,,,,,,,,
Piemonte,2020-06-26 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,307,14,321,1264,1585,-96,15,25649,4077,27693.0,3618.0,31311,406121,253971.0,,,,,,,,,,
Puglia,2020-06-26 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,126,153,-20,1,3835,543,2308.0,2223.0,4531,171968,113789.0,,,,,,,,,,
Sardegna,2020-06-26 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,7,12,-2,0,1218,132,1360.0,2.0,1362,80546,67848.0,,,,,,,,,,
Sicilia,2020-06-26 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,18,4,22,107,129,-1,0,2666,281,2748.0,328.0,3076,201836,165403.0,,,,,,,,,,
Toscana,2020-06-26 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,21,6,27,287,314,-10,2,8809,1103,10027.0,199.0,10226,326645,223804.0,,,,,,,,,,
Umbria,2020-06-26 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,2,1,3,7,10,0,1,1351,79,1428.0,12.0,1440,92704,63545.0,,,,,,,,,,
Valle d'Aosta,2020-06-26 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,2,4,-1,0,1044,146,1083.0,111.0,1194,17941,13610.0,,,,,,,,,,
Veneto,2020-06-26 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,16,1,17,470,487,-40,5,16768,2007,19252.0,10.0,19262,916485,398960.0,,,,,,,,,,
Abruzzo,2020-06-27 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,31,2,33,304,337,-21,0,2487,461,3111.0,174.0,3285,103771,69214.0,,,,,,,,,,
Basilicata,2020-06-27 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,6,7,0,0,367,27,401.0,0.0,401,39001,38221.0,,,,,,,,,,
Calabria,2020-06-27 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,9,0,9,22,31,1,1,1051,97,1175.0,4.0,1179,93372,91388.0,,,,,,,,,,
Campania,2020-06-27 23:59:00,ITA,15,Campania,40.83956555,14.25084984,45,0,45,118,163,-1,0,4071,431,4664.0,1.0,4665,276025,133632.0,,,,,,,,,,
Emilia-Romagna,2020-06-27 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,106,11,117,924,1041,-3,42,23142,4252,27951.0,484.0,28435,483309,288719.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-27 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,0,12,30,42,-6,0,2920,345,3306.0,1.0,3307,185651,105108.0,,,,,,,,,,
Lazio,2020-06-27 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,185,13,198,629,827,11,18,6418,837,5977.0,2105.0,8082,331599,271209.0,,,,,,,,,,
Liguria,2020-06-27 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,49,3,52,216,268,4,5,8138,1557,9013.0,950.0,9963,144156,77180.0,,,,,,,,,,
Lombardia,2020-06-27 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,415,43,458,10534,10992,-648,77,66046,16626,88764.0,4900.0,93664,1014321,606607.0,,,,,,,,,,
Marche,2020-06-27 23:59:00,ITA,11,Marche,43.61675973,13.5188753,9,0,9,348,357,-50,2,5437,991,6785.0,0.0,6785,135122,81511.0,,,,,,,,,,
Molise,2020-06-27 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,26,26,-3,0,396,23,444.0,1.0,445,22233,21165.0,,,,,,,,,,
P.A. Bolzano,2020-06-27 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,4,1,5,82,87,2,2,2257,292,2636.0,0.0,2636,83040,40235.0,,,,,,,,,,
P.A. Trento,2020-06-27 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,49,51,-1,1,4404,405,3375.0,1485.0,4860,119039,61511.0,,,,,,,,,,
Piemonte,2020-06-27 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,303,12,315,1188,1503,-82,11,25739,4080,27491.0,3831.0,31322,408836,255473.0,,,,,,,,,,
Puglia,2020-06-27 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,120,147,-6,0,3841,543,2258.0,2273.0,4531,173422,115265.0,,,,,,,,,,
Sardegna,2020-06-27 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,7,13,1,1,1218,132,1360.0,3.0,1363,81351,68359.0,,,,,,,,,,
Sicilia,2020-06-27 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,20,4,24,106,130,1,1,2666,281,2748.0,329.0,3077,204184,167299.0,,,,,,,,,,
Toscana,2020-06-27 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,14,6,20,298,318,4,12,8817,1103,10039.0,199.0,10238,329865,225524.0,,,,,,,,,,
Umbria,2020-06-27 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,2,1,3,7,10,0,0,1350,80,1428.0,12.0,1440,93571,64026.0,,,,,,,,,,
Valle d'Aosta,2020-06-27 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,2,4,0,0,1044,146,1083.0,111.0,1194,17988,13635.0,,,,,,,,,,
Veneto,2020-06-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,18,1,19,463,482,-5,2,16775,2007,19253.0,11.0,19264,937417,403556.0,,,,,,,,,,
Abruzzo,2020-06-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,28,2,30,254,284,-53,1,2540,462,3102.0,184.0,3286,104558,69720.0,,,,,,,,,,
Basilicata,2020-06-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,1,2,-5,0,372,27,401.0,0.0,401,39138,38358.0,,,,,,,,,,
Calabria,2020-06-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,22,26,-5,1,1057,97,1175.0,5.0,1180,93852,91818.0,,,,,,,,,,
Campania,2020-06-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,39,0,39,124,163,0,0,4071,431,4664.0,1.0,4665,277560,134651.0,,,,,,,,,,
Emilia-Romagna,2020-06-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,108,12,120,922,1042,1,21,23161,4253,27956.0,500.0,28456,486730,291041.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,0,12,26,38,-4,1,2925,345,3307.0,1.0,3308,186781,105492.0,,,,,,,,,,
Lazio,2020-06-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,187,13,200,641,841,14,14,6418,837,5983.0,2113.0,8096,333852,272915.0,,,,,,,,,,
Liguria,2020-06-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,48,3,51,221,272,4,4,8137,1558,9016.0,951.0,9967,145111,77675.0,,,,,,,,,,
Lombardia,2020-06-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,323,43,366,10581,10947,-45,97,66175,16639,88812.0,4949.0,93761,1022440,611487.0,,,,,,,,,,
Marche,2020-06-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,9,0,9,311,320,-37,0,5474,991,6785.0,0.0,6785,136117,82147.0,,,,,,,,,,
Molise,2020-06-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,26,26,0,0,396,23,444.0,1.0,445,22399,21325.0,,,,,,,,,,
P.A. Bolzano,2020-06-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,3,1,4,81,85,-2,1,2260,292,2637.0,0.0,2637,83445,40487.0,,,,,,,,,,
P.A. Trento,2020-06-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,52,54,3,3,4404,405,3378.0,1485.0,4863,120065,62021.0,,,,,,,,,,
Piemonte,2020-06-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,305,12,317,1178,1495,-8,14,25756,4085,27436.0,3900.0,31336,410813,257049.0,,,,,,,,,,
Puglia,2020-06-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,27,0,27,119,146,-1,0,3842,543,2258.0,2273.0,4531,174968,116126.0,,,,,,,,,,
Sardegna,2020-06-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,6,0,6,8,14,1,1,1218,132,1360.0,4.0,1364,82182,69088.0,,,,,,,,,,
Sicilia,2020-06-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,21,4,25,105,130,0,0,2666,281,2748.0,329.0,3077,205492,168323.0,,,,,,,,,,
Toscana,2020-06-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,16,6,22,301,323,5,5,8817,1103,10044.0,199.0,10243,332758,227034.0,,,,,,,,,,
Umbria,2020-06-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,2,1,3,6,9,-1,0,1351,80,1428.0,12.0,1440,94286,64456.0,,,,,,,,,,
Valle d'Aosta,2020-06-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,1,4,0,0,1044,146,1083.0,111.0,1194,18062,13681.0,,,,,,,,,,
Veneto,2020-06-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,16,1,17,443,460,-22,11,16807,2008,19255.0,20.0,19275,944010,405126.0,,,,,,,,,,
Abruzzo,2020-06-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,28,2,30,252,282,-2,1,2543,462,3102.0,185.0,3287,104822,69874.0,,,,,,,,,,
Basilicata,2020-06-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,1,0,1,2,3,1,1,372,27,401.0,1.0,402,39294,38514.0,,,,,,,,,,
Calabria,2020-06-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,4,0,4,22,26,0,0,1057,97,1158.0,22.0,1180,94170,92136.0,,,,,,,,,,
Campania,2020-06-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,20,0,20,142,162,-1,1,4073,431,4664.0,2.0,4666,279246,135740.0,,,,,,,,,,
Emilia-Romagna,2020-06-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,111,12,123,909,1032,-10,16,23185,4255,27961.0,511.0,28472,489451,292851.0,,,,,,,,,,
Friuli Venezia Giulia,2020-06-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,0,12,24,36,-2,0,2927,345,3307.0,1.0,3308,187500,105815.0,,,,,,,,,,
Lazio,2020-06-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,190,13,203,637,840,-1,9,6428,837,5987.0,2118.0,8105,335751,274704.0,,,,,,,,,,
Liguria,2020-06-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,47,3,50,227,277,5,7,8139,1558,9019.0,955.0,9974,145902,78097.0,,,,,,,,,,
Lombardia,2020-06-29 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,321,43,364,10459,10823,-124,78,66376,16640,88821.0,5018.0,93839,1030431,615813.0,,,,,,,,,,
Marche,2020-06-29 23:59:00,ITA,11,Marche,43.61675973,13.5188753,9,0,9,265,274,-46,0,5520,991,6785.0,0.0,6785,136385,82326.0,,,,,,,,,,
Molise,2020-06-29 23:59:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,26,26,0,0,396,23,444.0,1.0,445,22474,21400.0,,,,,,,,,,
P.A. Bolzano,2020-06-29 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,2,1,3,82,85,0,2,2262,292,2639.0,0.0,2639,83729,40655.0,,,,,,,,,,
P.A. Trento,2020-06-29 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,1,0,1,52,53,-1,0,4405,405,3378.0,1485.0,4863,120168,62092.0,,,,,,,,,,
Piemonte,2020-06-29 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,283,11,294,1196,1490,-5,2,25761,4087,27422.0,3916.0,31338,411939,257579.0,,,,,,,,,,
